Price,Color,Type,Suitable For,MS Office Provided,Dedicated Graphic Memory Capacity,Processor Brand,Processor Name,SSD Capacity,RAM,RAM Type,Processor Variant,Clock Speed,Cache,Graphic Processor,Number of Cores,Operating System,Touchscreen,Screen Size,Screen Resolution,Screen Type,Wireless LAN,Bluetooth,Weight,Keyboard Backlight,Warranty Summary,Web Camera,Brightness,Refresh Rate,HDD Capacity,Brand
30248.1,Softmint,Thin and Light Laptop,"Processing & Multitasking, Everyday Use",Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.83,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
29838.73,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,1049088.0,IPS,5.0,5.0,1.46,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
25542.74,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.46,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
63851.8,Black,Gaming Laptop,Gaming,No,6.0,AMD,Ryzen 7 Octa Core,256.0,16.0,DDR4,5800H,4.4,8.0,NVIDIA GeForce RTX 3060,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.4,4-Zone RGB,1 Year International Travelers Warranty,864000,250.0,144.0,1024.0,acer
92083.99,Celestial Blue,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i7,1024.0,16.0,LPDDR4X,1165G7,4.7,12.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.62,Non-Backlit,1 Year Onsite Warranty,864000,400.0,60.0,0.0,asus
42341.56,Silver,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,1125G4,4.1,8.0,Intel Integrated UHD,2.0,Windows 10,Yes,35.56,2073600.0,WVA,6.0,5.0,1.56,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
34611.32,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.2,1.69,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
67212.77,Off Black,2 in 1 Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 7 Octa Core,1024.0,16.0,LPDDR4X,5800HS,4.4,16.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,Yes,34.04,2304000.0,IPS,6.0,5.1,1.3,Non-Backlit,1 Year Onsite Warranty,864000,300.0,120.0,0.0,asus
80656.67,Off Black,2 in 1 Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,LPDDR4X,5900HS,4.6,20.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,Yes,34.04,9216000.0,IPS,6.0,5.1,1.3,Non-Backlit,1 Year Onsite Warranty,864000,300.0,60.0,0.0,asus
87378.62,Off Black,2 in 1 Gaming Laptop,"Processing & Multitasking, Gaming",Yes,4.0,AMD,Ryzen 9 Octa Core,1024.0,32.0,LPDDR4X,5900HS,4.6,20.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,Yes,34.04,9216000.0,IPS,6.0,5.1,1.3,Non-Backlit,1 Year Onsite Warranty,864000,300.0,60.0,0.0,asus
51422.24,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,8.0,DDR4,11300H,4.4,8.0,NVIDIA GeForce MX450,4.0,Windows 10 Home,No,39.62,2073600.0,WVA,6.0,5.1,1.65,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
53768.88,Pine Grey,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,33.78,2073600.0,TN,6.0,5.0,1.3,Non-Backlit,1 Year Onsite Warranty,864000,400.0,60.0,0.0,asus
22847.91,Slate Grey,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i3,0.0,4.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,1049088.0,TN,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,200.0,60.0,1024.0,asus
40324.98,Black Plastic,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i5,512.0,8.0,DDR4,10300H,4.5,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.2,2.3,Single-Color,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
58810.34,Moonlight White,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,6.0,Intel,Core i5,512.0,16.0,DDR4,11300H,4.4,8.0,NVIDIA GeForce RTX 3060,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.0,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
39322.06,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.46,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
26881.08,Softmint,Notebook,"Processing & Multitasking, Everyday Use",Yes,0.0,AMD,Ryzen 3 Dual Core,0.0,8.0,DDR4,3250U,3.5,4.0,AMD Radeon Vega,2.0,Windows 10,No,39.62,2073600.0,IPS,5.0,4.1,1.83,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
40997.17,Obsidian Black,Gaming Laptop,"Processing & Multitasking, Gaming",No,4.0,AMD,Ryzen 5 Hexa Core,256.0,8.0,DDR4,4600H,4.0,11.0,NVIDIA GeForce GTX 1650,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.3,4-Zone RGB,1 Year International Travelers Warranty (ITW),864000,250.0,60.0,1024.0,acer
27553.27,Accent Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
34886.92,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,4.2,1.46,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
37434.54,Dune,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX330,4.0,Windows 10,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
40997.17,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX350,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.75,RGB,1 Year Manufacturer Warranty on the Device from the Date of Purchase,864000,250.0,60.0,0.0,hp
77295.7,Celestial Blue,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,16.0,LPDDR4X,1135G7,4.2,8.0,NVIDIA GeForce MX450,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.62,Non-Backlit,1 Year Onsite Warranty,864000,400.0,60.0,0.0,asus
36291.81,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Quad Core,512.0,8.0,DDR4,3500U,3.7,4.0,AMD Radeon Vega 8,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.2,1.69,RGB,1 Year Onsite Warranty,864000,220.0,60.0,0.0,hp
42684.38,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,1049088.0,TN,5.0,5.0,1.46,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
68557.16,Celestial Blue,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,LPDDR4X,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.62,Non-Backlit,1 Year Onsite Warranty,864000,400.0,60.0,0.0,asus
31586.44,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.4,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
28904.38,Softmint,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.83,RGB,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",864000,250.0,60.0,1024.0,dell
53768.88,Pine Grey,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,33.78,2073600.0,TN,6.0,5.0,1.3,Non-Backlit,1 Year Onsite Warranty,864000,400.0,60.0,0.0,asus
82335.82,Moon White,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i7,1024.0,16.0,LPDDR4X,1165G7,4.7,12.0,Intel Integrated Iris Xe Graphics,4.0,Windows 11 Home,No,33.78,2073600.0,IPS,5.0,5.0,0.996,RGB,1 Year Onsite Warranty,864000,300.0,60.0,0.0,lenovo
30853.75,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.69,RGB,1 Year Domestic Brand Warranty on Device,864000,250.0,60.0,0.0,hp
53768.88,Abyss Blue,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 7 Octa Core,512.0,16.0,DDR4,4700U,4.1,12.0,AMD Radeon,8.0,Windows 10 Home,Yes,33.78,2073600.0,IPS,6.0,5.0,1.32,Non-Backlit,1 Year Onsite Warranty,864000,300.0,60.0,0.0,lenovo
37972.29,Carbon Grey,Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,512.0,8.0,DDR4,10210U,4.2,6.0,Intel Integrated UHD,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.3,RGB,1 Year Carry In Warranty,864000,250.0,60.0,0.0,msi
29368.2,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1115G4,3.5,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.77,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,hp
21839.61,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 3 Dual Core,256.0,4.0,DDR4,3250U,3.5,4.0,AMD Radeon,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.8,RGB,1 Year Onsite,307200,200.0,60.0,0.0,asus
55119.99,Onyx Black,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 7 Octa Core,512.0,8.0,DDR4,4800H,4.2,12.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,2.2,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,lenovo
55785.46,Black Plastic,Gaming Laptop,"Processing & Multitasking, Gaming",No,6.0,Intel,Core i5,512.0,16.0,DDR4,10300H,4.5,8.0,NVIDIA GeForce GTX 1660 Ti,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.3,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
30114.33,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.75,RGB,1 Year Domestic Brand Warranty on Device,864000,250.0,60.0,0.0,hp
32870.33,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.75,RGB,1 Year Domestic Brand Warranty on Device,864000,250.0,60.0,0.0,hp
40593.85,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.69,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
38919.42,Graphite Grey,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,5.0,5.0,1.5,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,lenovo
36964.0,Black,Gaming Laptop,Gaming,No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,11.0,NVIDIA GeForce GTX 1650,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.15,RGB,1 Year International Travelers Warranty (ITW),864000,250.0,60.0,0.0,acer
34947.42,Graphite Grey,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 11 Home,Yes,35.56,2073600.0,IPS,5.0,5.0,1.5,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,250.0,60.0,0.0,lenovo
37300.1,Natural Silver,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.61,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
40916.51,Mineral Grey,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,256.0,8.0,DDR4,10210U,4.2,6.0,NVIDIA GeForce MX250,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,4.2,1.8,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,lenovo
113599.61,Shadow Black,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i7,1024.0,16.0,LPDDR4X,1185G7,4.8,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,35.56,8294400.0,IPS,6.0,5.1,1.44,RGB,1 Year Onsite Warranty,864000,500.0,60.0,0.0,lenovo
67212.77,Slate Grey,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i7,512.0,16.0,DDR4,1165G7,4.7,12.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.43,RGB,3 Years Warranty + 1 Year Premium Care + 1 Year ADP,864000,300.0,60.0,0.0,lenovo
43282.63,Raven Black,Gaming Laptop,"Processing & Multitasking, Gaming",No,4.0,Intel,Core i5,256.0,8.0,DDR4,9300HF,4.1,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,4.2,2.3,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,lenovo
34947.42,Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,0.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",864000,250.0,60.0,1024.0,dell
26544.98,Accent Black,Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,38.1,2073600.0,IPS,5.0,5.0,1.83,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
25536.69,Dune,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
40324.98,Grey,Thin and Light Laptop,Processing & Multitasking,No,2.0,Intel,Core i7,512.0,8.0,DDR4,10510U,4.9,8.0,NVIDIA Geforce MX350,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.35,RGB,1 Year Manufacturer Warranty from the Date of Purchase,864000,250.0,60.0,0.0,mi
43013.76,Black Plastic,Gaming Laptop,"Processing & Multitasking, Gaming",No,4.0,Intel,Core i5,512.0,8.0,DDR4,10300H,4.5,8.0,NVIDIA GeForce GTX 1650 Ti,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.3,Non-Backlit,1 Year Onsite Warranty,864000,200.0,60.0,0.0,asus
36627.9,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,0.0,8.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX350,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.77,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,hp
36291.81,Natural Silver,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.61,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
27553.27,Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
27889.37,Natural Silver,Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 3 Dual Core,256.0,8.0,DDR4,3250U,3.5,5.0,AMD Radeon Vega,2.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,4.2,1.82,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,hp
30242.05,Slate Grey,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,0.0,8.0,DDR4,1035G1,3.6,6.0,Intel Integrated UHD,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,200.0,60.0,1024.0,asus
26948.3,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,200.0,60.0,1024.0,asus
34275.22,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,256.0,8.0,DDR4,1035G1,3.6,6.0,Intel Integrated UHD,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,200.0,60.0,1024.0,asus
49735.71,Transparent Silver,2 in 1 Laptop,Processing & Multitasking,Yes,4.0,Intel,Core i5,512.0,8.0,LPDDR4X,1135G7,4.2,8.0,Intel Integrated Iris Xe Max,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.5,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
26881.08,Bluestone,Laptop,Processing & Multitasking,No,0.0,Intel,Core i3,256.0,8.0,DDR4,10110U,4.1,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.3,RGB,1 Year Carry In Warranty,864000,250.0,60.0,0.0,msi
30242.05,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.77,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,hp
31922.54,Carbon Grey,Laptop,Processing & Multitasking,No,0.0,Intel,Core i3,512.0,8.0,DDR4,10110U,4.1,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.3,RGB,1 Year Carry In Warranty,864000,250.0,60.0,0.0,msi
104183.5,Ink Black,Laptop,Processing & Multitasking,No,4.0,Intel,Core i7,1024.0,16.0,DDR4,1185G7,4.8,12.0,NVIDIA GeForce GTX 1650 Ti Max-Q,4.0,Windows 10 Pro,Yes,39.62,2073600.0,IPS,6.0,5.1,1.79,RGB,2 Years Carry In Warranty,864000,250.0,60.0,0.0,msi
45904.19,Titan Grey,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.72,RGB,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",864000,250.0,60.0,0.0,dell
39525.06,Silver,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,4.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.72,RGB,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",864000,250.0,60.0,0.0,dell
77967.89,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,LPDDR4X,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,33.78,2304000.0,IPS,6.0,5.0,1.2,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
42005.46,Onyx Black,Gaming Laptop,"Processing & Multitasking, Gaming",No,4.0,AMD,Ryzen 5 Hexa Core,256.0,8.0,DDR4,4600H,4.0,11.0,NVIDIA GeForce GTX 1650,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,2.2,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,lenovo
38309.74,"Silver, Black",Laptop,"Entertainment, Performance, Processing & Multitasking, Everyday Use, Travel & Business",No,2.0,Intel,Core i5,256.0,8.0,DDR4,8265U,3.7,4.0,AMD Radeon AMD RADEON 520,4.0,Windows 10,No,39.62,2073600.0,IPS,5.0,4.1,2.2,RGB,1 Year Limited Hardware Warranty,864000,250.0,60.0,1024.0,dell
26881.08,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.77,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,hp
42274.34,Red Copper,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,8265U,3.9,6.0,Intel Integrated UHD,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.35,RGB,2 Years Onsite Warranty,864000,250.0,60.0,0.0,vaio
58474.24,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,8.0,LPDDR4X,1135G7,4.2,8.0,NVIDIA GeForce MX350,4.0,Windows 10 Home,No,36.83,4096000.0,IPS,5.0,5.0,1.35,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
107544.47,Black,Gaming Laptop,"Processing & Multitasking, Gaming",No,8.0,Intel,Core i7,2048.0,16.0,DDR4,10750H,5.0,12.0,NVIDIA GeForce RTX 2070 with Max-Q Design,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.1,4-Zone RGB,1 Year International Travelers Warranty (ITW),864000,300.0,240.0,0.0,acer
51086.15,Onyx Black,Gaming Laptop,"Processing & Multitasking, Gaming",No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,4600H,4.0,11.0,NVIDIA GeForce GTX 1650 Ti,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,2.2,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,lenovo
33610.42,Platinum Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1035G1,3.6,6.0,Intel Integrated UHD,4.0,Windows 11 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.85,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,lenovo
30914.25,Charcoal Black,Laptop,Processing & Multitasking,No,2.0,Intel,Core i5,0.0,8.0,DDR4,1035G1,3.6,6.0,NVIDIA GeForce GTX MX330,4.0,Windows 10 Home,No,39.62,2073600.0,TFT,5.0,4.2,1.9,RGB,1 Year International Travelers Warranty (ITW),307200,250.0,60.0,1024.0,acer
28225.47,Bespoke Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.0,1.4,Non-Backlit,1 Year Onsite Warranty,864000,220.0,60.0,0.0,asus
40324.98,Cobalt Blue,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.0,1.4,Non-Backlit,1 Year Onsite Warranty,864000,220.0,60.0,0.0,asus
38980.59,Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 7 Quad Core,512.0,8.0,DDR4,3700U,4.0,6.0,AMD Radeon Vega,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,4.2,1.77,RGB,2 Years Onsite Warranty,864000,250.0,60.0,0.0,vaio
